station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD04,UD,HHN,P,2018.05.06 07:30:49.8510,-21.7204,e,?,4.83539,26.3696
UD04,UD,HHE,S,2018.05.06 07:30:52.2397,-122.744,e,?,4.83539,26.3696
UD02,UD,HHN,S,2018.05.06 07:30:52.5810,126.797,e,?,7.84919,205.74
UD01,UD,HHN,S,2018.05.06 07:30:52.6947,-67.588,e,?,7.97964,272.903
