station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.19 08:21:39.6159,-38.2356,e,?,4.19627,338.801
UD02,UD,HHE,S,2018.05.19 08:21:41.6622,142.516,e,?,4.19627,338.801
UD01,UD,HHZ,S,2018.05.19 08:21:43.2017,-21.1065,e,?,12.9072,331.891
UD04,UD,HHN,S,2018.05.19 08:21:43.5720,-244.457,e,?,15.8397,14.7549
UD04,UD,HHZ,P,2018.05.19 08:21:40.7462,9.23827,e,?,15.8397,14.7549
