station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.07 19:45:23.4525,302.354,e,?,2.15301,150.967
UD01,UD,HHE,S,2018.05.07 19:45:24.4994,283.033,e,?,6.60546,327.765
UD01,UD,HHN,P,2018.05.07 19:45:22.8027,17.3621,e,?,6.60546,327.765
UD03,UD,HHN,P,2018.05.07 19:45:23.2540,-149.478,e,?,9.13826,86.9257
UD04,UD,HHE,S,2018.05.07 19:45:25.6546,-157.682,e,?,11.583,34.6746
UD04,UD,HHN,P,2018.05.07 19:45:23.5427,-21.6683,e,?,11.583,34.6746
