station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,S,2018.05.10 19:03:11.1940,-458.918,e,?,2.81779,225.326
UD02,UD,HHN,P,2018.05.10 19:03:9.6142,445.043,e,?,2.81779,225.326
UD01,UD,HHN,S,2018.05.10 19:03:12.2421,44.9096,e,?,8.56057,309.906
UD01,UD,HHE,P,2018.05.10 19:03:9.8608,-9.78258,e,?,8.56057,309.906
UD04,UD,HHE,S,2018.05.10 19:03:12.5735,-668.473,e,?,10.0695,20.6375
UD04,UD,HHZ,P,2018.05.10 19:03:10.2924,-182.129,e,?,10.0695,20.6375
