station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,P,2018.05.09 13:09:49.1123,-8.84388,e,?,6.2575,301.263
UD02,UD,HHN,S,2018.05.09 13:09:51.2871,85.8482,e,?,6.2575,301.263
UD01,UD,HHN,S,2018.05.09 13:09:52.9232,39.2931,e,?,14.5991,317.27
UD04,UD,HHN,S,2018.05.09 13:09:52.7436,-392.227,e,?,14.6491,0.831833
UD04,UD,HHE,P,2018.05.09 13:09:50.2695,839.645,e,?,14.6491,0.831833
