station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.20 17:17:18.4548,28.0692,e,?,3.34745,175.459
UD02,UD,HHE,S,2018.05.20 17:17:20.1364,16.6178,e,?,3.34745,175.459
UD01,UD,HHZ,P,2018.05.20 17:17:18.7229,-0.0618061,e,?,5.96601,313.858
UD04,UD,HHN,S,2018.05.20 17:17:21.3061,26.3347,e,?,9.94528,35.7598
UD04,UD,HHZ,P,2018.05.20 17:17:19.1128,50.2943,e,?,9.94528,35.7598
