station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.21 08:32:49.8320,-26.4437,e,?,2.56948,260.497
UD01,UD,HHZ,P,2018.05.21 08:32:50.2353,46.8206,e,?,10.0025,314.81
UD01,UD,HHE,S,2018.05.21 08:32:53.0410,458,e,?,10.0025,314.81
UD04,UD,HHE,S,2018.05.21 08:32:53.1462,-15.3225,e,?,11.3873,15.3792
UD04,UD,HHZ,P,2018.05.21 08:32:50.5685,36.6734,e,?,11.3873,15.3792
