station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.07 22:01:1.5573,512.843,e,?,8.74167,42.0362
UD01,UD,HHE,S,2018.05.07 22:01:2.8966,225.969,e,?,14.0157,5.22751
UD01,UD,HHN,P,2018.05.07 22:01:0.5666,-54.4607,e,?,14.0157,5.22751
UD03,UD,HHN,P,2018.05.07 22:01:0.8785,-55.5391,e,?,16.5174,57.5029
UD04,UD,HHE,S,2018.05.07 22:01:4.9514,169.506,e,?,21.2202,32.4493
