station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.08 12:22:7.9687,605.294,e,?,5.86244,21.2613
UD02,UD,HHZ,P,2018.05.08 12:22:6.4728,-86.3904,e,?,5.86244,21.2613
UD03,UD,HHE,S,2018.05.08 12:22:9.9192,-128.612,e,?,12.868,52.4752
UD01,UD,HHE,P,2018.05.08 12:22:7.7854,-90.3806,e,?,13.161,349.297
UD01,UD,HHN,S,2018.05.08 12:22:10.0023,-30.8526,e,?,13.161,349.297
