station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.22 01:32:46.2141,3170.26,e,?,2.78582,180.321
UD02,UD,HHN,P,2018.05.22 01:32:44.4185,149.225,e,?,2.78582,180.321
UD01,UD,HHZ,S,2018.05.22 01:32:46.7271,2186.43,e,?,6.55327,315.637
UD01,UD,HHE,P,2018.05.22 01:32:44.7800,283.632,e,?,6.55327,315.637
UD04,UD,HHZ,P,2018.05.22 01:32:45.0481,-172.982,e,?,10.2434,32.6874
UD04,UD,HHE,S,2018.05.22 01:32:47.4499,1011.17,e,?,10.2434,32.6874
