station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,S,2018.05.08 12:22:22.5967,-625.601,e,?,5.7775,55.4395
UD01,UD,HHE,S,2018.05.08 12:22:24.1790,52.073,e,?,10.7449,0.977789
UD03,UD,HHE,S,2018.05.08 12:22:25.0025,5.64701,e,?,14.0273,66.2171
