station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.21 12:13:47.7354,-325.079,e,?,8.1071,33.5711
UD02,UD,HHE,S,2018.05.21 12:13:49.1504,1468.62,e,?,8.1071,33.5711
UD01,UD,HHZ,P,2018.05.21 12:13:48.6777,157.338,e,?,14.2213,359.633
UD03,UD,HHZ,P,2018.05.21 12:13:48.9455,39.4442,e,?,15.531,53.978
UD04,UD,HHE,S,2018.05.21 12:13:53.2156,-479.124,e,?,20.7469,28.8756
UD04,UD,HHZ,P,2018.05.21 12:13:49.4891,-4.51555,e,?,20.7469,28.8756
