station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD01,UD,HHN,P,2018.05.06 07:53:13.6116,-26.7311,e,?,6.38643,279.869
UD04,UD,HHE,S,2018.05.06 07:53:16.2000,102.392,e,?,6.31569,37.2592
UD04,UD,HHN,P,2018.05.06 07:53:13.6391,6.76352,e,?,6.31569,37.2592
UD03,UD,HHZ,P,2018.05.06 07:53:13.6391,157.956,e,?,7.51329,122.263
UD02,UD,HHZ,P,2018.05.06 07:53:13.6391,195.206,e,?,6.60812,195.163
