station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.19 04:55:23.9189,17.3569,e,?,2.77533,25.869
UD02,UD,HHE,S,2018.05.19 04:55:25.9964,178.196,e,?,2.77533,25.869
UD01,UD,HHZ,P,2018.05.19 04:55:24.5294,211.246,e,?,10.5172,341.383
UD04,UD,HHE,S,2018.05.19 04:55:28.0135,97.2355,e,?,15.4597,25.9103
UD04,UD,HHZ,P,2018.05.19 04:55:24.9878,-110.944,e,?,15.4597,25.9103
