station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHN,S,2018.05.15 08:10:1.1034,27.2404,e,?,4.99726,77.187
UD02,UD,HHZ,P,2018.05.15 08:10:0.0989,-5.52276,e,?,4.99726,77.187
UD01,UD,HHN,S,2018.05.15 08:10:2.4573,158.582,e,?,8.5792,1.99093
UD01,UD,HHZ,P,2018.05.15 08:10:0.9094,61.2127,e,?,8.5792,1.99093
UD03,UD,HHZ,P,2018.05.15 08:10:1.8837,-49.6662,e,?,13.4124,74.9271
UD03,UD,HHN,S,2018.05.15 08:10:4.5706,-84.3374,e,?,13.4124,74.9271
