station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHN,S,2018.05.13 15:16:55.1225,38.0814,e,?,8.4017,273.954
UD02,UD,HHZ,P,2018.05.13 15:16:52.8635,-16.2678,e,?,8.4017,273.954
UD04,UD,HHE,S,2018.05.13 15:16:55.8338,-9.45813,e,?,12.3014,346.785
UD04,UD,HHZ,P,2018.05.13 15:16:53.3008,-46.2471,e,?,12.3014,346.785
UD01,UD,HHZ,P,2018.05.13 15:16:53.4817,-76.1089,e,?,15.2391,301.927
UD01,UD,HHN,S,2018.05.13 15:16:56.6511,-6.74782,e,?,15.2391,301.927
