station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.13 15:27:39.2694,-10.5738,e,?,2.63303,156.081
UD02,UD,HHZ,P,2018.05.13 15:27:37.6066,15.4762,e,?,2.63303,156.081
UD01,UD,HHE,S,2018.05.13 15:27:39.8282,-6.67756,e,?,6.15528,325.338
UD01,UD,HHZ,P,2018.05.13 15:27:37.9474,16.2274,e,?,6.15528,325.338
UD03,UD,HHZ,P,2018.05.13 15:27:38.2554,-16.6039,e,?,9.14783,90.2149
UD04,UD,HHN,P,2018.05.13 15:27:38.5471,-29.1914,e,?,11.1691,36.3007
