station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.14 11:27:6.5193,12.9036,e,?,3.63483,174.042
UD02,UD,HHE,S,2018.05.14 11:27:8.3612,71.217,e,?,3.63483,174.042
UD01,UD,HHZ,P,2018.05.14 11:27:6.7239,-58.3043,e,?,5.69364,312.619
UD01,UD,HHE,S,2018.05.14 11:27:8.7267,-63.4089,e,?,5.69364,312.619
UD04,UD,HHE,S,2018.05.14 11:27:9.4137,-56.0686,e,?,9.78832,37.2432
UD04,UD,HHZ,P,2018.05.14 11:27:7.0894,39.5476,e,?,9.78832,37.2432
