station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.10 23:52:40.6505,16.4914,e,?,3.38976,167.879
UD02,UD,HHE,S,2018.05.10 23:52:42.5851,-13.9756,e,?,3.38976,167.879
UD01,UD,HHE,S,2018.05.10 23:52:42.9048,-63.5891,e,?,5.66917,317.145
UD01,UD,HHZ,P,2018.05.10 23:52:40.9383,-62.0658,e,?,5.66917,317.145
UD03,UD,HHN,S,2018.05.10 23:52:43.3845,112.104,e,?,8.84255,96.117
UD04,UD,HHN,S,2018.05.10 23:52:43.6883,539.832,e,?,10.2305,37.709
