station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHN,P,2018.05.10 19:05:53.2923,334.438,e,?,3.20528,179.054
UD02,UD,HHZ,S,2018.05.10 19:05:54.7978,-50.2274,e,?,3.20528,179.054
UD01,UD,HHE,S,2018.05.10 19:05:55.5123,-670.662,e,?,6.21056,313.384
UD03,UD,HHZ,P,2018.05.10 19:05:53.6465,-44.4194,e,?,8.17636,95.8553
UD04,UD,HHN,S,2018.05.10 19:05:56.2294,-2688.91,e,?,9.93176,34.3249
UD04,UD,HHZ,P,2018.05.10 19:05:53.7941,206.593,e,?,9.93176,34.3249
