station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.07 06:12:44.8556,281.981,e,?,2.67571,133.638
UD02,UD,HHZ,P,2018.05.07 06:12:43.1151,-0.462596,e,?,2.67571,133.638
UD01,UD,HHE,S,2018.05.07 06:12:45.4186,38.2125,e,?,6.20845,334.903
UD01,UD,HHN,P,2018.05.07 06:12:43.4479,7.46596,e,?,6.20845,334.903
UD03,UD,HHN,S,2018.05.07 06:12:45.9659,-44.564,e,?,10.0301,86.9843
UD04,UD,HHN,S,2018.05.07 06:12:46.4808,65.5457,e,?,12.1402,38.0283
