station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.22 01:35:38.4970,-44.7783,e,?,2.86564,164.848
UD02,UD,HHE,S,2018.05.22 01:35:40.3424,1941.89,e,?,2.86564,164.848
UD01,UD,HHZ,P,2018.05.22 01:35:38.8335,-1043.46,e,?,6.05893,320.931
UD01,UD,HHE,S,2018.05.22 01:35:40.7766,1396.63,e,?,6.05893,320.931
UD04,UD,HHZ,P,2018.05.22 01:35:39.1809,4644.87,e,?,10.6913,36.0693
UD04,UD,HHE,S,2018.05.22 01:35:41.6667,8023.23,e,?,10.6913,36.0693
