station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD01,UD,HHN,S,2018.05.09 21:14:11.9259,-214.659,e,?,15.5598,355.939
UD02,UD,HHN,S,2018.05.09 21:14:10.5803,488.491,e,?,8.76939,23.3124
UD03,UD,HHN,P,2018.05.09 21:14:9.0448,-14.7828,e,?,15.5622,47.9141
UD03,UD,HHZ,S,2018.05.09 21:14:11.9101,-260.468,e,?,15.5622,47.9141
