station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.20 19:04:54.7958,65.0936,e,?,5.53449,304.496
UD02,UD,HHE,S,2018.05.20 19:04:56.6428,-177.824,e,?,5.53449,304.496
UD01,UD,HHZ,P,2018.05.20 19:04:55.3235,-25.2058,e,?,13.991,319.319
UD01,UD,HHE,S,2018.05.20 19:04:58.4765,-257.412,e,?,13.991,319.319
UD04,UD,HHE,S,2018.05.20 19:04:58.3710,28.1385,e,?,14.5699,3.92833
UD04,UD,HHZ,P,2018.05.20 19:04:55.6929,-52.9276,e,?,14.5699,3.92833
