station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD04,UD,HHE,S,2018.05.06 13:21:45.6901,1389.01,e,?,3.96025,42.8006
UD04,UD,HHN,P,2018.05.06 13:21:43.3167,312.682,e,?,3.96025,42.8006
UD01,UD,HHN,S,2018.05.06 13:21:46.1539,-9117.05,e,?,7.49605,262.151
UD03,UD,HHN,P,2018.05.06 13:21:43.6441,33.7765,e,?,8.05189,139.605
UD02,UD,HHN,S,2018.05.06 13:21:46.2085,450.758,e,?,8.96733,198.627
