station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.19 06:54:6.1203,-100.593,e,?,3.17613,235.092
UD02,UD,HHN,S,2018.05.19 06:54:7.6585,61.9577,e,?,3.17613,235.092
UD01,UD,HHN,S,2018.05.19 06:54:8.9673,-21.8136,e,?,9.1297,308.281
UD01,UD,HHZ,P,2018.05.19 06:54:6.6559,-109.421,e,?,9.1297,308.281
UD04,UD,HHZ,S,2018.05.19 06:54:8.9673,-199.637,e,?,10.0296,17.1036
