station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.12 15:22:58.5099,-182.324,e,?,5.18855,202.484
UD01,UD,HHZ,P,2018.05.12 15:22:58.6589,194.973,e,?,7.07409,292.252
UD01,UD,HHE,S,2018.05.12 15:23:1.3223,-569.86,e,?,7.07409,292.252
UD04,UD,HHN,S,2018.05.12 15:23:1.2561,-556.286,e,?,7.512,28.3622
UD04,UD,HHZ,P,2018.05.12 15:22:58.7021,-122.372,e,?,7.512,28.3622
