station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.13 19:19:15.0199,29.7622,e,?,4.69866,73.0597
UD02,UD,HHE,S,2018.05.13 19:19:16.2822,-179.616,e,?,4.69866,73.0597
UD01,UD,HHE,S,2018.05.13 19:19:17.4718,89.2675,e,?,8.83561,359.485
UD01,UD,HHZ,P,2018.05.13 19:19:15.7010,-39.0584,e,?,8.83561,359.485
UD03,UD,HHZ,P,2018.05.13 19:19:16.1732,88.4227,e,?,13.1199,73.4009
UD04,UD,HHZ,P,2018.05.13 19:19:16.3786,4.27339,e,?,16.2476,38.1235
