station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.07 19:54:47.2499,-82.0176,e,?,3.44793,184.675
UD02,UD,HHN,P,2018.05.07 19:54:45.4368,-42.7034,e,?,3.44793,184.675
UD01,UD,HHE,S,2018.05.07 19:54:47.6587,7.754,e,?,6.30652,309.775
UD04,UD,HHZ,P,2018.05.07 19:54:46.0945,10.1106,e,?,9.55339,33.4598
