station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHN,P,2018.05.09 02:56:54.8581,27.3791,e,?,5.76987,53.6426
UD02,UD,HHE,S,2018.05.09 02:56:56.2084,158.312,e,?,5.76987,53.6426
UD01,UD,HHE,S,2018.05.09 02:56:57.6938,-92.3864,e,?,10.8868,0.380489
UD03,UD,HHN,S,2018.05.09 02:56:59.0778,42.2014,e,?,13.9843,65.4977
UD04,UD,HHN,S,2018.05.09 02:57:0.4113,135.769,e,?,17.9918,34.4671
