station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHN,P,2018.05.07 20:48:26.3106,-33.8917,e,?,2.36284,125.007
UD02,UD,HHE,S,2018.05.07 20:48:27.5212,195.419,e,?,2.36284,125.007
UD01,UD,HHN,S,2018.05.07 20:48:28.4817,-5.06825,e,?,6.65681,336.688
UD03,UD,HHE,S,2018.05.07 20:48:29.3991,112.709,e,?,10.0668,84.192
UD04,UD,HHE,S,2018.05.07 20:48:30.3165,-79.6,e,?,12.53,36.6412
