station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.15 07:15:58.3052,17.4452,e,?,6.02387,49.1044
UD02,UD,HHE,S,2018.05.15 07:15:59.6186,16.0327,e,?,6.02387,49.1044
UD01,UD,HHE,S,2018.05.15 07:16:0.8598,-257.232,e,?,11.4099,359.896
UD01,UD,HHZ,P,2018.05.15 07:15:59.0278,36.8708,e,?,11.4099,359.896
UD03,UD,HHZ,P,2018.05.15 07:15:59.2170,-81.211,e,?,14.1258,63.41
UD04,UD,HHN,S,2018.05.15 07:16:3.2216,-6.99513,e,?,18.3742,33.3049
