station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,S,2018.05.08 18:07:29.5843,-30.3396,e,?,2.31052,28.6383
UD03,UD,HHN,S,2018.05.08 18:07:30.5582,-72.6937,e,?,10.1871,64.4072
UD01,UD,HHN,P,2018.05.08 18:07:28.1789,19.7391,e,?,10.1085,339.978
UD01,UD,HHE,S,2018.05.08 18:07:30.5828,2.12355,e,?,10.1085,339.978
UD04,UD,HHN,S,2018.05.08 18:07:31.6025,32.1943,e,?,14.9927,26.3394
