station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.12 16:58:14.0816,84.5464,e,?,5.23922,354.409
UD02,UD,HHZ,P,2018.05.12 16:58:12.0615,36.0606,e,?,5.23922,354.409
UD03,UD,HHZ,P,2018.05.12 16:58:12.5652,-26.2883,e,?,10.7159,44.9495
UD01,UD,HHZ,P,2018.05.12 16:58:12.9553,-55.8606,e,?,13.6636,338.192
UD04,UD,HHE,S,2018.05.12 16:58:16.5424,-54.9292,e,?,17.3675,16.8644
UD04,UD,HHZ,P,2018.05.12 16:58:13.4695,-128.429,e,?,17.3675,16.8644
