station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.13 15:05:48.7695,82.2796,e,?,2.46241,128.656
UD02,UD,HHZ,P,2018.05.13 15:05:47.0856,14.2657,e,?,2.46241,128.656
UD01,UD,HHN,P,2018.05.13 15:05:47.4751,-49.5981,e,?,6.49456,335.95
UD01,UD,HHZ,S,2018.05.13 15:05:49.4104,62.5847,e,?,6.49456,335.95
UD04,UD,HHE,S,2018.05.13 15:05:50.5163,17.6963,e,?,12.3764,37.0997
UD04,UD,HHN,P,2018.05.13 15:05:47.9652,45.3888,e,?,12.3764,37.0997
