station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.09 21:24:19.6855,-276.518,e,?,2.42414,159.674
UD02,UD,HHZ,P,2018.05.09 21:24:18.5711,6.38371,e,?,2.42414,159.674
UD01,UD,HHZ,S,2018.05.09 21:24:21.1700,-19.7316,e,?,6.39442,324.361
UD03,UD,HHZ,S,2018.05.09 21:24:22.3399,48.3086,e,?,8.92293,89.3644
