station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHE,S,2018.05.20 19:18:3.2957,-42.0977,e,?,1.671,241.02
UD02,UD,HHN,P,2018.05.20 19:18:1.8746,3.23627,e,?,1.671,241.02
UD01,UD,HHN,S,2018.05.20 19:18:4.6088,16.7183,e,?,8.98343,317.874
UD01,UD,HHE,P,2018.05.20 19:18:2.6266,-82.3527,e,?,8.98343,317.874
UD04,UD,HHN,S,2018.05.20 19:18:5.1569,-68.1366,e,?,11.3573,21.1055
UD04,UD,HHZ,P,2018.05.20 19:18:3.0281,-126.837,e,?,11.3573,21.1055
