station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.22 01:34:50.1684,-133.811,e,?,3.24681,173.353
UD02,UD,HHE,S,2018.05.22 01:34:52.0469,44.155,e,?,3.24681,173.353
UD01,UD,HHZ,P,2018.05.22 01:34:50.4636,-98.3888,e,?,5.9658,315.368
UD01,UD,HHE,S,2018.05.22 01:34:52.4763,1289.59,e,?,5.9658,315.368
UD04,UD,HHN,S,2018.05.22 01:34:53.2143,-3610.56,e,?,10.1009,35.897
UD04,UD,HHZ,P,2018.05.22 01:34:50.7990,-128.302,e,?,10.1009,35.897
