station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHN,S,2018.05.09 13:01:5.0477,2492.81,e,?,5.20315,26.5514
UD02,UD,HHE,P,2018.05.09 13:01:2.8647,-27.169,e,?,5.20315,26.5514
UD03,UD,HHN,S,2018.05.09 13:01:6.4537,1220.77,e,?,12.5572,55.9591
UD01,UD,HHZ,P,2018.05.09 13:01:3.5677,-11.9088,e,?,12.3289,349.51
UD01,UD,HHE,S,2018.05.09 13:01:6.3057,-1265.76,e,?,12.3289,349.51
UD04,UD,HHE,S,2018.05.09 13:01:7.4158,463.799,e,?,17.8873,26.0929
