station,network,channel,Phase,Time,Level,Quality,Sign,Distance,Azimuth
UD02,UD,HHZ,P,2018.05.22 01:33:53.3244,231.391,e,?,3.03758,162.773
UD02,UD,HHE,S,2018.05.22 01:33:55.0821,1966.23,e,?,3.03758,162.773
UD01,UD,HHZ,P,2018.05.22 01:33:53.6305,-289.533,e,?,5.85913,321.237
UD01,UD,HHE,S,2018.05.22 01:33:55.4843,-409.113,e,?,5.85913,321.237
UD04,UD,HHE,S,2018.05.22 01:33:56.4899,5183.47,e,?,10.6724,37.1479
UD04,UD,HHZ,P,2018.05.22 01:33:53.9977,2693.62,e,?,10.6724,37.1479
